Campaign_Number,Model,Model_Year,Field_Name,Field_Value,Metric_Label,Source_File,Source_URL,Notes
24V376000,MODEL S,2024,Potential_Units_Affected,125233,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V376000,MODEL X,2015,Potential_Units_Affected,125233,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V376000,MODEL X,2015,Potential_Units_Affected,125233,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2024,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2024,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2024,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2023,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2022,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL X,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL 3,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL S,2021,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2020,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2020,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2020,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V554000,MODEL Y,2020,Potential_Units_Affected,1849638,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2012,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2013,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2014,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2015,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2016,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2016,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2017,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2017,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL 3,2017,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2018,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2018,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL 3,2018,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2019,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2019,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL 3,2019,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL 3,2020,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2020,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL Y,2020,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2020,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2021,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL Y,2021,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL 3,2021,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2021,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL Y,2022,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL 3,2022,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2022,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2022,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL 3,2023,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2023,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL Y,2023,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL S,2023,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL X,2024,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL Y,2024,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,CYBERTRUCK,2024,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
24V051000,MODEL Y,2019,Potential_Units_Affected,2193869,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V690000,MODEL 3,2025,Potential_Units_Affected,12963,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V690000,MODEL Y,2026,Potential_Units_Affected,12963,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2025,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2025,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2025,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2025,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2025,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2025,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2025,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2025,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2024,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2024,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2024,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2024,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2024,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2024,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2024,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V170000,CYBERTRUCK,2024,Potential_Units_Affected,46096,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
25V658000,MODEL Y,2026,Potential_Units_Affected,260,reported,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,Flat-file field POTAFF
